label,text
0,ha! i wouldn't say that i just didn't read anything into way u seemed. i don't like 2 be judgemental....i save that for fridays in the pub!
0,what year. and how many miles.
0,got meh... when?
0,please da call me any mistake from my side sorry da. pls da goto doctor.
1,"to review and keep the fantastic nokia n-gage game deck with club nokia, go 2 www.cnupdates.com/newsletter. unsubscribe from alerts reply with the word out"
0,i will be outside office take all from there
0,"i don,t think so. you don't need to be going out that late on a school night. especially when the one class you have is the one you missed last wednesday and probably failed a test in on friday"
0,i will cal you sir. in meeting
0,how much it will cost approx . per month.
1,"xmas & new years eve tickets are now on sale from the club, during the day from 10am till 8pm, and on thurs, fri & sat night this week. they're selling fast!"
0,i don know account details..i will ask my mom and send you.my mom is out of reach now.
0,nope watching tv at home... not going out. v bored...
0,probably money worries. things are coming due and i have several outstanding invoices for work i did two and three months ago.
0,dunno i juz askin cos i got a card got 20% off 4 a salon called hair sense so i tot it's da one ü cut ur hair.
1,"six chances to win cash! from 100 to 20,000 pounds txt> csh11 and send to 87575. cost 150p/day, 6days, 16+ tsandcs apply reply hl 4 info"
0,&lt;#&gt;  mins but i had to stop somewhere first.
1,"u've been selected to stay in 1 of 250 top british hotels - for nothing! holiday valued at £350! dial 08712300220 to claim - national rate call. bx526, sw73ss"
1,"want to funk up ur fone with a weekly new tone reply tones2u 2 this text. www.ringtones.co.uk, the original n best. tones 3gbp network operator rates apply"
0,have you heard about that job? i'm going to that wildlife talk again tonight if u want2come. its that2worzels and a wizzle or whatever it is?!
0,i asked sen to come chennai and search for job.
0,k k:) sms chat with me.
0,"aight will do, thanks again for comin out"
0,we took hooch for a walk toaday and i fell over! splat! grazed my knees and everything! should have stayed at home! see you tomorrow!
1,"free message activate your 500 free text messages by replying to this message with the word free for terms & conditions, visit www.07781482378.com"
0,what you thinked about me. first time you saw me in class.
0,oops. 4 got that bit.
0,ok lor then we go tog lor...
0,"its ok., i just askd did u knw tht no?"
0,are you willing to go for aptitude class.
0,are you plans with your family set in stone ?
0,any chance you might have had with me evaporated as soon as you violated my privacy by stealing my phone number from your employer's paperwork. not cool at all. please do not contact me again or i will report you to your supervisor.
0,how are you. wish you a great semester
0,lol i was gonna last month. i cashed some in but i left &lt;#&gt; just in case. i was collecting more during the week cause they announced it on the blog.
0,then we wait 4 u lor... no need 2 feel bad lar...
1,camera - you are awarded a sipix digital camera! call 09061221066 fromm landline. delivery within 28 days.
0,i (career tel) have added u as a contact on indyarocks.com to send free sms. to remove from phonebook - sms no to  &lt;#&gt;
0,ranjith cal drpd deeraj and deepak 5min hold
0,not to worry. i'm sure you'll get it.
0,its a valentine game. . . send dis msg to all ur friends. .. if 5 answers r d same then someone really loves u. ques- which colour suits me the best?rply me
0,ya very nice. . .be ready on thursday
0,"fun fact: although you would think armand would eventually build up a tolerance or some shit considering how much he smokes, he gets fucked up in like 2 hits"
0,i'll pick you up at about 5.15pm to go to taunton if you still want to come.
0,here got ur favorite oyster... n got my favorite sashimi... ok lar i dun say already... wait ur stomach start rumbling...
0,he's just gonna worry for nothing. and he won't give you money its no use.
0,what pa tell me.. i went to bath:-)
0,we not watching movie already. xy wants 2 shop so i'm shopping w her now.
0,"hello, hello, hi lou sorry it took so long 2 reply- i left mobile at friends in lancaster, just got it bak neway im sorry i couldnt make ur bday 2 hun!"
0,"watching cartoon, listening music &amp; at eve had to go temple &amp; church.. what about u?"
0,cramps stopped. going back to sleep
0,message from . i am at truro hospital on ext. you can phone me here. as i have a phone by my side
0,he remains a bro amongst bros
1,no. 1 nokia tone 4 ur mob every week! just txt nok to 87021. 1st tone free ! so get txtin now and tell ur friends. 150p/tone. 16 reply hl 4info
0,that's my honeymoon outfit. :)
0,oh you got many responsibilities.
0,s:-)if we have one good partnership going we will take lead:)
0,"awesome, think we can get an 8th at usf some time tonight?"
0,am watching house – very entertaining – am getting the whole hugh laurie thing – even with the stick – indeed especially with the stick.
0,really... i tot ur paper ended long ago... but wat u copied jus now got use? u happy lar... i still haf 2 study :-(
1,a link to your picture has been sent. you can also use http://alto18.co.uk/wave/wave.asp?o=44345
1,"spook up your mob with a halloween collection of a logo & pic message plus a free eerie tone, txt card spook to 8007 zed 08701417012150p per logo/pic"
0,"aight, i'll hit you up when i get some cash"
0,"motivate behind every darkness, there is a shining light waiting for you to find it... behind every best friend, there is always trust and love... bslvyl"
0,an excellent thought by a misundrstud frnd: i knw u hate me bt the day wen u'll knw the truth u'll hate urself:-( gn:-)
0,what time you thinkin of goin?
0,was just about to ask. will keep this one. maybe that's why you didn't get all the messages we sent you on glo
0,"single line with a big meaning::::: ""miss anything 4 ur ""best life"" but, don't miss ur best life for anything... gud nyt..."
0,my superior telling that friday is leave for all other department except ours:)so it will be leave for you:)any way call waheed fathima hr and conform it:)
0,what's the significance?
0,guess which pub im in? im as happy as a pig in clover or whatever the saying is!
0,bring it if you got it
0,y dun cut too short leh. u dun like ah? she failed. she's quite sad.
0,"nothing. i meant that once the money enters your account here, the bank will remove its flat rate. someone transfered  &lt;#&gt;  to my account and  &lt;#&gt; dollars got removed. so the banks differ and charges also differ.be sure you trust the 9ja person you are sending account details to cos..."
0,"yo, call me when you get the chance, a friend of mine wanted me to ask you about a big order"
0,thanx 4 puttin da fone down on me!!
0,ee msg na poortiyagi odalebeku: hanumanji 7 name 1-hanuman 2-bajarangabali 3-maruti 4-pavanaputra 5-sankatmochan 6-ramaduth 7-mahaveer ee 7 name  &lt;#&gt;  janarige ivatte kalisidare next saturday olage ondu good news keluviri...! maretare inde 1 dodda problum nalli siguviri idu matra  &lt;#&gt; % true.. don't neglet.
0,ok ok take care. i can understand.
0,"tonight? yeah, i'd be down for that"
0,"god picked up a flower and dippeditinadew, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,this friend is 4u"
0,do u ever get a song stuck in your head for no reason and it won't go away til u listen to it like 5 times?
0,still chance there. if you search hard you will get it..let have a try :)
0,mum not going robinson already.
1,urgent! your mobile number has been awarded with a £2000 prize guaranteed. call 09058094455 from land line. claim 3030. valid 12hrs only
0,"ahhhh...just woken up!had a bad dream about u tho,so i dont like u right now :) i didnt know anything about comedy night but i guess im up for it."
0,i.ll give her once i have it. plus she said grinule greet you whenever we speak
0,are you driving or training?
1,"you ve won! your 4* costa del sol holiday or £5000 await collection. call 09050090044 now toclaim. sae, tc s, pobox334, stockport, sk38xh, cost£1.50/pm, max10mins"
0,i am on the way to tirupur.
0,what you did in  leave.
1,urgent! we are trying to contact you. last weekends draw shows that you have won a £900 prize guaranteed. call 09061701939. claim code s89. valid 12hrs only
0,on hen night. going with a swing
0,teach me apps da. when you come to college.
0,i dont know exactly could you ask chechi.
0,i will come tomorrow di
0,lol alright i was thinkin that too haha
1,please call 08712402972 immediately as there is an urgent message waiting for you
0,"im sorry bout last nite it wasnt ur fault it was me, spouse it was pmt or sumthin! u 4give me? i think u shldxxxx"
0,"alright, we're all set here, text the man"
1,new textbuddy chat 2 horny guys in ur area 4 just 25p free 2 receive search postcode or at gaytextbuddy.com. txt one name to 89693
0,just send a text. we'll skype later.
0,"superb thought- ""be grateful that u dont have everything u want. that means u still have an opportunity to be happier tomorrow than u are today."":-)"
0,me 2 babe i feel the same lets just 4get about it+both try +cheer up+not fit soo muchxxlove u locaxx
0,"haven't seen my facebook, huh? lol!"
0,or u ask they all if next sat can a not. if all of them can make it then i'm ok lor.
0,convey my regards to him
1,85233 free>ringtone!reply real
1,"free message activate your 500 free text messages by replying to this message with the word free for terms & conditions, visit www.07781482378.com"
1,this message is free. welcome to the new & improved sex & dogging club! to unsubscribe from this service reply stop. msgs@150p 18+only
0,discussed with your mother ah?
0,okay same with me. well thanks for the clarification
1,"sms. ac jsco: energy is high, but u may not know where 2channel it. 2day ur leadership skills r strong. psychic? reply ans w/question. end? reply end jsco"
0,dont pick up d call when something important is there to tell. hrishi
1,"u can win £100 of music gift vouchers every week starting now txt the word draw to 87066 tscs www.idew.com skillgame, 1winaweek, age16. 150ppermesssubscription"
0,your brother is a genius
0,so your telling me i coulda been your real valentine and i wasn't? u never pick me for nothing!!
0,i will come to ur home now
0,dear got train and seat mine lower seat
0,i agree. so i can stop thinkin about ipad. can you please ask macho the same question.
1,you are awarded a sipix digital camera! call 09061221061 from landline. delivery within 28days. t cs box177. m221bp. 2yr warranty. 150ppm. 16 . p p£3.99
1,would you like to see my xxx pics they are so hot they were nearly banned in the uk!
0,pandy joined 4w technologies today.he got job..
1,sports fans - get the latest sports news str* 2 ur mobile 1 wk free plus a free tone txt sport on to 8007 www.getzed.co.uk 0870141701216+ norm 4txt/120p
0,he also knows about lunch menu only da. . i know
0,have you emigrated or something? ok maybe 5.30 was a bit hopeful...
0,how's ur paper?
0,oh that was a forwarded message. i thought you send that to me
0,if you text on your way to cup stop that should work. and that should be bus
0,what you doing?how are you?
0,feel yourself that you are always happy.. slowly it becomes your habit &amp; finally it becomes part of your life.. follow it.. happy morning &amp; have a happy day:)
0,"arngd marriage is while u r walkin unfortuntly a snake bites u. bt love marriage is dancing in frnt of d snake &amp; sayin bite me, bite me."
0,hi..i got the money da:)
1,08714712388 between 10am-7pm cost 10p
0,sitting in mu waiting for everyone to get out of my suite so i can take a shower
1,"congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! c suprman v, matrix3, starwars3, etc all 4 free! bx420-ip4-5we. 150pm. dont miss out!"
0,hi mom we might be back later than  &lt;#&gt;
0,in that case i guess i'll see you at campus lodge
0,yo we are watching a movie on netflix
0,good. do you think you could send me some pix? i would love to see your top and bottom...
1,thanks 4 your continued support your question this week will enter u in2 our draw 4 £100 cash. name the new us president? txt ans to 80082
0,"ugh y can't u just apologize, admit u were wrong and ask me to take u back?"
1,sexy singles are waiting for you! text your age followed by your gender as wither m or f e.g.23f. for gay men text your age followed by a g. e.g.23g.
0,tomorrow i am not going to theatre. . . so i can come wherever u call me. . . tell me where and when to come tomorrow
0,"yeah i am, so i'll leave maybe 7ish?"
0,yup i shd haf ard 10 pages if i add figures... ü all got how many pages?
0,have a good evening! ttyl
0,"hmm... dunno leh, mayb a bag 4 goigng out dat is not too small. or jus anything except perfume, smth dat i can keep."
0,then i buy.
0,its ok my arm is feeling weak cuz i got a shot so we can go another time
0,"haha... where got so fast lose weight, thk muz go 4 a month den got effect... gee,later we go aust put bk e weight."
0,"wen ur lovable bcums angry wid u, dnt take it seriously.. coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... have nice day da."
1,please call our customer service representative on freephone 0808 145 4742 between 9am-11pm as you have won a guaranteed £1000 cash or £5000 prize!
1,18 days to euro2004 kickoff! u will be kept informed of all the latest news and results daily. unsubscribe send get euro stop to 83222.
0,"enjoy the showers of possessiveness poured on u by ur loved ones, bcoz in this world of lies, it is a golden gift to be loved truly.."
0,what makes you most happy?
0,no calls..messages..missed calls
1,ur cash-balance is currently 500 pounds - to maximize ur cash-in now send go to 86688 only 150p/msg. cc 08718720201 hg/suite342/2lands row/w1j6hl
0,"i'm not smoking while people use ""wylie smokes too much"" to justify ruining my shit"
0,hi happy birthday. hi hi hi hi hi hi hi
0,yup having my lunch buffet now.. u eat already?
0,small problem in auction:)punj now asking tiwary
0,prakesh is there know.
0,she went to attend another two rounds today..but still did't reach home..
0,"what are you doing in langport? sorry, but i'll probably be in bed by 9pm. it sucks being ill at xmas! when do you and go2sri lanka?"
0,here got lots of hair dresser fr china.
0,either way works for me. i am  &lt;#&gt;  years old. hope that doesnt bother you.
1,you have 1 new message. please call 08718738034.
0,hey what how about your project. started aha da.
0,just got up. have to be out of the room very soon. …. i hadn't put the clocks back til at 8 i shouted at everyone to get up and then realised it was 7. wahay. another hour in bed.
0,babe !!!! i love you !!!! *covers your face in kisses*
0,lul im gettin some juicy gossip at the hospital. two nurses are talking about how fat they are gettin. and one thinks shes obese. oyea.
0,i cant wait to see you! how were the photos were useful? :)
0,okay but i thought you were the expert
0,"hi chikku, send some nice msgs"
0,carlos'll be here in a minute if you still need to buy
0,was gr8 to see that message. so when r u leaving? congrats dear. what school and wat r ur plans.
0,who are you seeing?
0,"sorry battery died, yeah i'm here"
0,when/where do i pick you up
0,"k, can that happen tonight?"
0,ok ill tell the company
0,its a part of checking iq
0,"i.ll always be there, even if its just in spirit. i.ll get a bb soon. just trying to be sure i need it."
0,i accidentally brought em home in the box
0,think + da. you wil do.
1,free entry into our £250 weekly competition just text the word win to 80086 now. 18 t&c www.txttowin.co.uk
1,"urgent! your mobile no. was awarded £2000 bonus caller prize on 5/9/03 this is our final try to contact u! call from landline 09064019788 box42wr29c, 150ppm"
1,dont forget you can place as many free requests with 1stchoice.co.uk as you wish. for more information call 08707808226.
0,"thank you so much. when we skyped wit kz and sura, we didnt get the pleasure of your company. hope you are good. we've given you ultimatum oh! we are countin down to aburo. enjoy!"
0,26th of july
0,k.then any other special?
0,its hard to believe things like this. all can say lie but think twice before saying anything to me.
0,i'm in office now . i will call you  &lt;#&gt;  min:)
0,oh god..taken the teeth?is it paining
0,and you! will expect you whenever you text! hope all goes well tomo
0,kallis wont bat in 2nd innings.
0,just woke up. yeesh its late. but i didn't fall asleep til &lt;#&gt; am :/
0,i might come to kerala for 2 days.so you can be prepared to take a leave once i finalise .dont plan any travel during my visit.need to finish urgent works.
1,big brother alert! the computer has selected u for 10k cash or #150 voucher. call 09064018838. ntt po box cro1327 18+ bt landline cost 150ppm mobiles vary
0,k do i need a login or anything
0,"its ur luck to love someone. its ur fortune to love the one who loves u. but, its a miracle to love a person who can't love anyone except u... gud nyt..."
0,sad story of a man - last week was my b'day. my wife did'nt wish me. my parents forgot n so did my kids . i went to work. even my colleagues did not wish.
0,don‘t give a flying monkeys wot they think and i certainly don‘t mind. any friend of mine and all that!
0,what is this 'hex' place you talk of? explain!
0,"a boy was late 2 home. his father: ""power of frndship"""
1,"sppok up ur mob with a halloween collection of nokia logo&pic message plus a free eerie tone, txt card spook to 8007"
1,"urgent! call 09066612661 from landline. your complementary 4* tenerife holiday or £10,000 cash await collection sae t&cs po box 3 wa14 2px 150ppm 18+ sender: hol offer"
0,"easy mate, * guess the quick drink was bit ambitious."
1,you have won a guaranteed £1000 cash or a £2000 prize. to claim yr prize call our customer service representative on 08714712412 between 10am-7pm cost 10p
0,let me know how to contact you. i've you settled in a room. lets know you are ok.
0,ugh fuck it i'm resubbing to eve
1,74355 xmas iscoming & ur awarded either £500 cd gift vouchers & free entry 2 r £100 weekly draw txt music to 87066 tnc
0,long beach lor. expected... u having dinner now?
0,"night has ended for another day, morning has come in a special way. may you smile like the sunny rays and leaves your worries at the blue blue bay. gud mrng"
0,can come my room but cannot come my house cos my house still messy... haha...
1,u r a winner u ave been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810710p/min (18 )
0,great to hear you are settling well. so what's happenin wit ola?
0,hai priya are you right. what doctor said pa. where are you.
1,sorry! u can not unsubscribe yet. the mob offer package has a min term of 54 weeks> pls resubmit request after expiry. reply themob help 4 more info
0,cool. so how come you havent been wined and dined before?
0,tmrw. im finishing 9 doors
0,dude sux for snake. he got old and raiden got buff
0,aslamalaikkum....insha allah tohar beeen muht albi mufti mahfuuz...meaning same here....
0,every monday..nxt week vl be completing..
0,i wonder if you'll get this text?
0,no no. i will check all rooms befor activities
0,"&lt;#&gt; %of pple marry with their lovers... becz they hav gud undrstndng dat avoids problems. i sent dis 2 u, u wil get gud news on friday by d person you like. and tomorrow will be the best day of your life. dont break this chain. if you break you will suffer. send this to  &lt;#&gt;  frnds in &lt;#&gt;  mins whn u read..."
0,but you dint in touch with me.
0,kay... since we are out already
0,easy ah?sen got selected means its good..
0,my uncles in atlanta. wish you guys a great semester.
0,"dear,regret i cudnt pick call.drove down frm ctla now at cochin home.left mobile in car..ente style ishtamayoo?happy bakrid!"
0,"sorry, i'll call later"
0,"we have sent jd for customer service cum accounts executive to ur mail id, for details contact us"
0,"you have come into my life and brought the sun ..shiny down on me, warming my heart. putting a constant smile on my face ... making me feel loved and cared for"
0,"nothing much, chillin at home. any super bowl plan?"
1,"sms services. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with stop. no extra charge. help:08700469649. po box420. ip4 5we"
0,how are you doing? hope you've settled in for the new school year. just wishin you a gr8 day
0,"i promise to take good care of you, princess. i have to run now. please send pics when you get a chance. ttyl!"
0,can u look 4 me in da lib i got stuff havent finish yet.
0,yo guess what i just dropped
0,"once a fishrman woke early in d mrng. it was very dark. he waited a while &amp; found a sack ful of stones. he strtd throwin thm in2 d sea 2 pass time. atlast he had jus 1stone, sun rose up &amp; he found out tht those r nt stones, those were diamonds. moral:""dont wake up early in d mrng'' good night"
0,purity of friendship between two is not about smiling after reading the forwarded message..its about smiling just by seeing the name. gud evng
0,send me yetty's number pls.
0,joy's father is john. then john is the ____ of joy's father. if u ans ths you hav  &lt;#&gt;  iq. tis s ias question try to answer.
0,"sorry man, my stash ran dry last night and i can't pick up more until sunday"
0,crucify is c not s. you should have told me earlier.
0,no go. no openings for that room 'til after thanksgiving without an upcharge.
0,package all your programs well
1,private! your 2003 account statement for shows 800 un-redeemed s. i. m. points. call 08715203652 identifier code: 42810 expires 29/10/0
0,can ü all decide faster cos my sis going home liao..
0,compliments to you. was away from the system. how your side.
0,oh... okie lor...we go on sat...
0,yes. last  practice
0,i donno if they are scorable
0,ranjith cal drpd deeraj and deepak 5min hold
1,jamster! to get your free wallpaper text heart to 88888 now! t&c apply. 16 only. need help? call 08701213186.
0,"yeah, in fact he just asked if we needed anything like an hour ago. when and how much?"
0,aah! a cuddle would be lush! i'd need lots of tea and soup before any kind of fumbling!
0,no other valentines huh? the proof is on your fb page. ugh i'm so glad i really didn't watch your rupaul show you tool!
0,it shall be fine. i have avalarr now. will hollalater
0,good morning my dear........... have a great &amp; successful day.
0,long after i quit. i get on only like 5 minutes a day as it is.
0,are you free now?can i call now?
0,i want to be inside you every night...
0,r u &sam p in eachother. if we meet we can go 2 my house
0,"i can probably come by, everybody's done around  &lt;#&gt;  right?"
0,x2  &lt;#&gt; . are you going to get that
0,i was just callin to say hi. take care bruv!
0,i wnt to buy a bmw car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob
0,"height of confidence: all the aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. aftr they sat they wer told dat the plane ws made by their students. dey all hurried out of d plane.. bt only 1 didnt move... he said:""if it is made by my students,this wont even start........ datz confidence.."
0,"it doesnt make sense to take it there unless its free. if you need to know more, wikipedia.com"
0,i got it before the new year cos yetunde said she wanted to surprise you with it but when i didnt see money i returned it mid january before the  &lt;#&gt; day return period ended.
0,"aight fuck it, i'll get it later"
0,yeah my usual guy's out of town but there're definitely people around i know
0,your opinion about me? 1. over 2. jada 3. kusruthi 4. lovable 5. silent 6. spl character 7. not matured 8. stylish 9. simple pls reply..
1,"for ur chance to win £250 cash every wk txt: play to 83370. t's&c's www.music-trivia.net custcare 08715705022, 1x150p/wk."
0,wake me up at  &lt;#&gt;  am morning:)
0,thats cool! sometimes slow and gentle. sonetimes rough and hard :)
0,i am literally in bed and have been up for like  &lt;#&gt;  hours
0,i am at a party with alex nichols
0,anything lar then ü not going home 4 dinner?
0,yar lor... how u noe? u used dat route too?
0,well she's in for a big surprise!
0,"oh, the grand is having a bit of a party but it doesn't mention any cover charge so it's probably first come first served"
0,"1) go to write msg 2) put on dictionary mode 3)cover the screen with hand, 4)press  &lt;#&gt; . 5)gently remove ur hand.. its interesting..:)"
0,give one miss from that number please
0,wat time u finish ur lect today?
1,urgent! your mobile number has been awarded a <ukp>2000 prize guaranteed. call 09061790125 from landline. claim 3030. valid 12hrs only 150ppm
0,"yeah, we can probably swing by once my roommate finishes up with his girl"
0,hey pple...$700 or $900 for 5 nights...excellent location wif breakfast hamper!!!
0,tell my  bad character which u dnt lik in me. i'll try to change in  &lt;#&gt; . i ll add tat 2 my new year resolution. waiting for ur reply.be frank...good morning.
0,not able to do anything.
0,"she said,'' do u mind if i go into the bedroom for a minute ? '' ''ok'', i sed in a sexy mood. she came out 5 minuts latr wid a cake...n my wife,"
1,you have won a nokia 7250i. this is what you get when you win our free auction. to take part send nokia to 86021 now. hg/suite342/2lands row/w1jhl 16+
1,sms auction - a brand new nokia 7250 is up 4 auction today! auction is free 2 join & take part! txt nokia to 86021 now!
0,it so happens that there r 2waxsto do wat you want. she can come and ill get her medical insurance. and she'll be able to deliver and have basic care. i'm currently shopping for the right medical insurance for her. so just give me til friday morning. thats when i.ll see the major person that can guide me to the right insurance.
0,"yeah, where's your class at?"
0,die... i accidentally deleted e msg i suppose 2 put in e sim archive. haiz... i so sad...
0,"good afternoon sunshine! how dawns that day ? are we refreshed and happy to be alive? do we breathe in the air and smile ? i think of you, my love ... as always"
0,"bill, as in: are there any letters for me. i’m expecting one from orange that isn’t a bill but may still say orange on it."
0,"sorry, i'll call later"
1,please call 08712402578 immediately as there is an urgent message waiting for you
0,your account has been refilled successfully by inr  &lt;decimal&gt; . your keralacircle prepaid account balance is rs  &lt;decimal&gt; . your transaction id is kr &lt;#&gt; .
0,dude we should go sup again
0,never try alone to take the weight of a tear that comes out of ur heart and falls through ur eyes... always remember a stupid friend is here to share... bslvyl
0,detroit. the home of snow. enjoy it.
0,yes we are chatting too.
0,r ü comin back for dinner?
0,i am in hospital da. . i will return home in evening
0,"sorry sir, i will call you tomorrow.  senthil.hsbc"
0,"good afternoon loverboy ! how goes you day ? any luck come your way? i think of you, sweetie and send my love across the sea to make you smile and happy"
1,dear voucher holder have your next meal on us. use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp
1,<forwarded from 21870000>hi - this is your mailbox messaging sms alert. you have 4 messages. you have 21 matches. please call back on 09056242159 to retrieve your messages and matches
0,hope you are having a great day.
0,"i'm there and i can see you, but you can't see me ? maybe you should reboot ym ? i seen the buzz"
0,mmm thats better now i got a roast down me! id b better if i had a few drinks down me 2! good indian?
0,i keep ten rs in my shelf:) buy two egg.
0,hi da:)how is the todays class?
1,"hey boys. want hot xxx pics sent direct 2 ur phone? txt porn to 69855, 24hrs free and then just 50p per day. to stop text stopbcm sf wc1n3xx"
0,they released vday shirts and when u put it on it makes your bottom half naked instead of those white underwear.
0,if i get there before you after your ten billion calls and texts so help me god
0,"okey dokey, i‘ll be over in a bit just sorting some stuff out."
0,yeah confirmed for you staying at  that weekend
0,dad went out oredi...
0,"i wonder how you got online, my love ? had you gone to the net cafe ? did you get your phone recharged ? were you on a friends net ? i think of you, boytoy"
0,have you got xmas radio times. if not i will get it now
0,i am joining today formally.pls keep praying.will talk later.
0,"just got part nottingham - 3 hrs 63miles. good thing i love my man so much, but only doing 40mph. hey ho"
0,"how long before you get reply, just defer admission til next semester"
0,s'fine. anytime. all the best with it.
0,my sis is catching e show in e afternoon so i'm not watching w her. so c u wan 2 watch today or tmr lor.
0,"no my blankets are sufficient, thx"
0,webpage s not available!
0,wherre's my boytoy ? :-(
1,you have been specially selected to receive a 2000 pound award! call 08712402050 before the lines close. cost 10ppm. 16+. t&cs apply. ag promo
0,no prob. i will send to your email.
0,k k :-):-) then watch some films.
0,let me know when you've got the money so carlos can make the call
0,"i can. but it will tell quite long, cos i haven't finish my film yet..."
0,left dessert. u wan me 2 go suntec look 4 u?
0,oic... then better quickly go bathe n settle down...
0,then she buying today? ü no need to c meh...
0,"they said if its gonna snow, it will start around 8 or 9 pm tonite! they are predicting an inch of accumulation."
1,winner!! as a valued network customer you have been selected to receivea £900 prize reward! to claim call 09061701461. claim code kl341. valid 12 hours only.
0,i'm at work. please call
0,carlos says we can pick up from him later so yeah we're set
0,were gonna go get some tacos
1,private! your 2004 account statement for 07742676969 shows 786 unredeemed bonus points. to claim call 08719180248 identifier code: 45239 expires
0,"good afternoon, my love! how goes that day ? i hope maybe you got some leads on a job. i think of you, boytoy and send you a passionate kiss from across the sea"
0,"hurry up, i've been weed-deficient for like three days"
0,"yeah work is fine, started last week, all the same stuff as before, dull but easy and guys are fun!"
1,cds 4u: congratulations ur awarded £500 of cd gift vouchers or £125 gift guaranteed & freeentry 2 £100 wkly draw xt music to 87066 tncs www.ldew.com1win150ppmx3age16
0,hello. damn this christmas thing. i think i have decided to keep this mp3 that doesnt work.
1,"urgent! call 09066350750 from your landline. your complimentary 4* ibiza holiday or 10,000 cash await collection sae t&cs po box 434 sk3 8wp 150 ppm 18+"
0,pick ur fone up now u dumb?
0,s da..al r above  &lt;#&gt;
0,"love isn't a decision, it's a feeling. if we could decide who to love, then, life would be much simpler, but then less magical"
0,you stayin out of trouble stranger!!saw dave the other day hes sorted now!still with me bloke when u gona get a girl mr!ur mum still thinks we will get 2getha!
0,i surely dont forgot to come:)i will always be in touch in with you:-)
1,u have a secret admirer who is looking 2 make contact with u-find out who they r*reveal who thinks ur so special-call on 09058094599
0,petey boy whereare you me and all your friendsare in thekingshead come down if you canlove nic
0,no. it's not pride. i'm almost  &lt;#&gt;  years old and shouldn't be takin money from my kid. you're not supposed to have to deal with this stuff. this is grownup stuff--why i don't tell you.
0,thanks for sending this mental ability question..
0,i.ll get there tomorrow and send it to you
0,hi! this is roger from cl. how are you?
1,"dear voucher holder, to claim this weeks offer, at your pc please go to http://www.wtlp.co.uk/text. ts&cs apply."
0,wat r u doing?
0,great! so what attracts you to the brothas?
1,we tried to contact you re your reply to our offer of a video handset? 750 anytime networks mins? unlimited text? camcorder? reply or call 08000930705 now
0,"that's good, because i need drugs"
0,ahhh. work. i vaguely remember that! what does it feel like? lol
0,what do u want when i come back?.a beautiful necklace as a token of my heart for you.thats what i will give but only to my wife of my liking.be that and see..no one can give you that.dont call me.i will wait till i come.
0,thanks for this hope you had a good day today
0,shb b ok lor... thanx...
1,"bears pic nick, and tom, pete and ... dick. in fact, all types try gay chat with photo upload call 08718730666 (10p/min). 2 stop texts call 08712460324"
0,she.s find. i sent you an offline message to know how anjola's now.
0,"just arrived, see you in a couple days &lt;3"
0,chk in ur belovd ms dict
0,hello! how r u? im bored. inever thought id get bored with the tv but i am. tell me something exciting has happened there? anything! =/
0,hey mr whats the name of that bill brison book the one about language and words
0,yes i thought so. thanks.
0,hiya comin 2 bristol 1 st week in april. les got off + rudi on new yrs eve but i was snoring.they were drunk! u bak at college yet? my work sends ink 2 bath.
0,yes i will be there. glad you made it.
0,hi ....my engagement has been fixd on  &lt;#&gt; th of next month. i know its really shocking bt....hmm njan vilikkam....t ws al of a sudn;-(.
0,ok..
0,please reserve ticket on saturday eve from chennai to thirunelvali and again from tirunelvali to chennai on sunday eve...i already see in net..no ticket available..i want to book ticket through tackle ..
1,"you are guaranteed the latest nokia phone, a 40gb ipod mp3 player or a £500 prize! txt word: collect to no: 83355! ibhltd ldnw15h 150p/mtmsgrcvd18"
0,"see you then, we're all christmassy here!"
0,dunno cos i was v late n when i reach they inside already... but we ate spageddies lor... it's e gals who r laughing at me lor...
0,"friendship is not a game to play, it is not a word to say, it doesn\'t start on march and ends on may, it is tomorrow, yesterday, today and e"
0,love it! i want to flood that pretty pussy with cum...
0,hey. you got any mail?
0,where's mummy's boy ? is he being good or bad ? is he being positive or negative ? why is mummy being made to wait? hmmmm?
0,i'm not sure if its still available though
0,hey happy birthday...
0,"pete,is this your phone still? its jenny from college and leanne.what are you up to now?:)"
0,been running but only managed 5 minutes and then needed oxygen! might have to resort to the roller option!
1,ur ringtone service has changed! 25 free credits! go to club4mobiles.com to choose content now! stop? txt club stop to 87070. 150p/wk club4 po box1146 mk45 2wt
0,ok.
0,it's ok lar. u sleep early too... nite...
0,da is good good player.why he is unsold.
1,"you have been specially selected to receive a ""3000 award! call 08712402050 before the lines close. cost 10ppm. 16+. t&cs apply. ag promo"
0,great! i have to run now so ttyl!
